method,donor,pair,status,deviance,interval_covered,interval_width
original_hierarchy,C-8825,33,SCORED,0.0029290634864648536,,
original_hierarchy,C-8825,34,SCORED,1.5781012212950137e-05,,
original_hierarchy,C-8825,35,SCORED,0.0026445256919290835,,
original_hierarchy,C-8825,36,SCORED,0.014751522136704866,,
original_hierarchy,C-8825,37,SCORED,0.004951008899144304,,
original_hierarchy,C-8825,38,SCORED,0.0014606807004342217,,
original_hierarchy,C-8825,39,SCORED,0.0007152507472329974,,
original_hierarchy,C-8825,40,SCORED,0.002959232903699674,,
original_hierarchy,C-8825,41,SCORED,0.007562133658641437,,
original_hierarchy,C-8825,42,SCORED,0.0005241232804119259,,
original_hierarchy,C-8825,43,SCORED,0.00036972778076831483,,
original_hierarchy,C-8825,44,SCORED,0.008687945482400487,,
original_hierarchy,C-8825,45,SCORED,0.00024842983100506564,,
original_hierarchy,C-8825,46,SCORED,0.007412901058072283,,
original_hierarchy,C-8825,47,SCORED,0.0012594498023467283,,
original_hierarchy,C-8825,48,SCORED,0.0007303812584998053,,
original_hierarchy,C-8825,49,SCORED,0.026958334549533662,,
original_hierarchy,C-8825,50,SCORED,0.0018349430612808835,,
original_hierarchy,C-8825,51,SCORED,0.0013618747436081272,,
original_hierarchy,C-8825,52,SCORED,0.0046767982430269625,,
original_hierarchy,C-8825,53,SCORED,0.0003014597995210028,,
original_hierarchy,C-8825,54,SCORED,0.002511193554541994,,
original_hierarchy,C-8825,55,SCORED,0.002485559087336848,,
original_hierarchy,C-8825,56,SCORED,0.0064760010247379915,,
original_hierarchy,C-8825,57,SCORED,0.0020890035404881047,,
original_hierarchy,C-8825,58,SCORED,0.0002882167057906386,,
original_hierarchy,C-8825,59,SCORED,0.0006777591844134723,,
original_hierarchy,C-8825,60,SCORED,7.780735175503487e-05,,
original_hierarchy,C-8825,61,SCORED,0.005953621200595165,,
original_hierarchy,C-8825,62,SCORED,0.005882098917072226,,
original_hierarchy,C-8825,63,SCORED,0.0001899971350231809,,
original_hierarchy,C-8825,64,SCORED,0.0005551029337605463,,
original_hierarchy,C-8825,65,SCORED,0.003661408794828052,,
original_hierarchy,C-8825,66,SCORED,0.0022086566713800035,,
original_hierarchy,C-8825,67,SCORED,0.0033809209201461875,,
original_hierarchy,C-8825,68,SCORED,0.004913519474466048,,
original_hierarchy,C-8825,69,SCORED,0.0034890159449290636,,
original_hierarchy,C-8825,70,SCORED,0.0025522966770182842,,
original_hierarchy,C-8825,71,SCORED,0.007010905616691536,,
original_hierarchy,C-8825,72,SCORED,0.11132907088297672,,
original_hierarchy,C-8825,73,SCORED,0.0010771290164113267,,
original_hierarchy,C-8825,74,SCORED,0.008581042021556663,,
original_hierarchy,C-8825,75,SCORED,0.0004008969707901735,,
original_hierarchy,C-8825,76,SCORED,0.010293566911064353,,
original_hierarchy,C-8825,77,SCORED,0.004614276891985333,,
original_hierarchy,C-8825,78,SCORED,0.026532175587610937,,
original_hierarchy,C-8825,79,SCORED,0.013753892468767376,,
original_hierarchy,C-8825,80,SCORED,0.05805883214911839,,
original_hierarchy,C-8826,0,SCORED,0.026865195363320625,,
original_hierarchy,C-8826,1,SCORED,0.0008733669838844101,,
original_hierarchy,C-8826,2,SCORED,0.00828410714836494,,
original_hierarchy,C-8826,3,SCORED,0.008855757295648484,,
original_hierarchy,C-8826,4,SCORED,0.006778699220588071,,
original_hierarchy,C-8826,5,SCORED,0.004002580522503504,,
original_hierarchy,C-8826,6,SCORED,0.0007139964736900886,,
original_hierarchy,C-8826,7,SCORED,0.006974982267047791,,
original_hierarchy,C-8826,8,SCORED,0.005601477412700832,,
original_hierarchy,C-8826,9,SCORED,0.020257385584425677,,
original_hierarchy,C-8826,10,SCORED,0.005651970531455559,,
original_hierarchy,C-8826,11,SCORED,0.0013081247858051474,,
original_hierarchy,C-8826,12,SCORED,0.00040835306298764654,,
original_hierarchy,C-8826,13,SCORED,0.009196721773586256,,
original_hierarchy,C-8826,14,SCORED,0.007942381399468894,,
original_hierarchy,C-8826,15,SCORED,0.0026273998103752937,,
original_hierarchy,C-8826,16,SCORED,3.66672890529703e-09,,
original_hierarchy,C-8826,17,SCORED,0.008689059894350641,,
original_hierarchy,C-8826,18,SCORED,0.0029529833749609782,,
original_hierarchy,C-8826,19,SCORED,0.0063205658131476015,,
original_hierarchy,C-8826,20,SCORED,0.0114796089749623,,
original_hierarchy,C-8826,21,SCORED,0.02749731341463811,,
original_hierarchy,C-8826,22,SCORED,0.01916517249293725,,
original_hierarchy,C-8826,23,SCORED,5.612764538272209e-07,,
original_hierarchy,C-8826,24,SCORED,0.003854766499785115,,
original_hierarchy,C-8826,25,SCORED,0.005908414983174817,,
original_hierarchy,C-8826,26,SCORED,0.0155208717682861,,
original_hierarchy,C-8826,27,SCORED,0.00040734893204121686,,
original_hierarchy,C-8826,28,SCORED,0.022142137660855057,,
original_hierarchy,C-8826,29,SCORED,0.000277844189472104,,
original_hierarchy,C-8826,30,SCORED,0.0060373885056586325,,
original_hierarchy,C-8826,31,SCORED,0.009360222888172214,,
original_hierarchy,C-8826,32,SCORED,0.007117200272616017,,
original_hierarchy,C-8826,33,SCORED,0.008869213972433336,,
original_hierarchy,C-8826,34,SCORED,0.0017996522721002925,,
original_hierarchy,C-8826,35,SCORED,0.003184991219616953,,
original_hierarchy,C-8826,36,SCORED,0.00014814931043912946,,
original_hierarchy,C-8826,37,SCORED,0.0003745099492267357,,
original_hierarchy,C-8826,38,SCORED,0.009892459471934203,,
original_hierarchy,C-8826,39,SCORED,0.026899229793504786,,
original_hierarchy,C-8826,40,SCORED,0.005366861918508022,,
original_hierarchy,C-8826,41,SCORED,0.0005540883382567719,,
original_hierarchy,C-8826,42,SCORED,0.000121233922089908,,
original_hierarchy,C-8826,43,SCORED,0.002603413889691486,,
original_hierarchy,C-8826,44,SCORED,0.007247145946189734,,
original_hierarchy,C-8826,45,SCORED,0.008875317184478215,,
original_hierarchy,C-8826,46,SCORED,0.0059714387173724764,,
original_hierarchy,C-8826,47,SCORED,0.0017229560436467298,,
original_hierarchy,C-8826,48,SCORED,0.004476703223173794,,
original_hierarchy,C-8826,49,SCORED,0.000512130543475593,,
original_hierarchy,C-8826,50,SCORED,0.0002784138486243721,,
original_hierarchy,C-8826,51,SCORED,9.490843766897788e-08,,
original_hierarchy,C-8826,52,SCORED,0.0002707006474500081,,
original_hierarchy,C-8826,53,SCORED,3.4395404343867415e-05,,
original_hierarchy,C-8826,54,SCORED,0.00028145974520937117,,
original_hierarchy,C-8826,55,SCORED,4.657102022016975e-05,,
original_hierarchy,C-8826,56,SCORED,3.557448938682796e-05,,
original_hierarchy,C-8826,57,SCORED,0.00033165462143368817,,
original_hierarchy,C-8826,58,SCORED,0.0036049119358588302,,
original_hierarchy,C-8826,59,SCORED,0.002857830992906374,,
original_hierarchy,C-8826,60,SCORED,0.0008257826135355095,,
original_hierarchy,C-8826,61,SCORED,0.0019664426578883468,,
original_hierarchy,C-8826,62,SCORED,0.00010223088672852917,,
original_hierarchy,C-8826,63,SCORED,0.0038999479935353312,,
original_hierarchy,C-8826,64,SCORED,0.0010398680251565706,,
original_hierarchy,C-8826,65,SCORED,0.0034614293783095038,,
original_hierarchy,C-8826,66,SCORED,0.0008327187537769849,,
original_hierarchy,C-8826,67,SCORED,0.011476252913049857,,
original_hierarchy,C-8826,68,SCORED,0.00016298130858879208,,
original_hierarchy,C-8826,69,SCORED,0.0014434498317989243,,
original_hierarchy,C-8826,70,SCORED,0.0011387743584229254,,
original_hierarchy,C-8826,71,SCORED,0.0013698691560117549,,
original_hierarchy,C-8826,72,SCORED,0.0009262936516515139,,
original_hierarchy,C-8826,73,SCORED,0.006685144910172955,,
original_hierarchy,C-8826,74,SCORED,0.0011289590488248822,,
original_hierarchy,C-8826,75,SCORED,4.6183934796073e-05,,
original_hierarchy,C-8826,76,SCORED,0.000498054472566959,,
original_hierarchy,C-8826,77,SCORED,0.000773562048183048,,
original_hierarchy,C-8826,78,SCORED,0.0013643278064623,,
original_hierarchy,C-8826,79,SCORED,4.286851134029405e-06,,
original_hierarchy,C-8826,80,SCORED,0.0001900599220092049,,
original_hierarchy,C-8827,0,SCORED,0.03142040835557992,,
original_hierarchy,C-8827,1,SCORED,0.015267122471045905,,
original_hierarchy,C-8827,2,SCORED,0.029903851796180374,,
original_hierarchy,C-8827,3,SCORED,6.114871333836778e-08,,
original_hierarchy,C-8827,4,SCORED,0.07202345028860274,,
original_hierarchy,C-8827,5,SCORED,0.011704399728258263,,
original_hierarchy,C-8827,6,SCORED,0.005246940828617003,,
original_hierarchy,C-8827,7,SCORED,0.0013925046238037597,,
original_hierarchy,C-8827,8,SCORED,0.0009173530637074725,,
original_hierarchy,C-8827,9,SCORED,0.043924315525718696,,
original_hierarchy,C-8827,10,SCORED,0.0057839697259561215,,
original_hierarchy,C-8827,11,SCORED,0.10658007273143472,,
original_hierarchy,C-8827,12,SCORED,1.4145165647137846e-06,,
original_hierarchy,C-8827,13,SCORED,0.2536550036532236,,
original_hierarchy,C-8827,14,SCORED,0.06783428514291076,,
original_hierarchy,C-8827,15,SCORED,0.03551327823069349,,
original_hierarchy,C-8827,16,SCORED,0.015693913423103625,,
original_hierarchy,C-8827,17,SCORED,0.03192450900407412,,
original_hierarchy,C-8827,18,SCORED,0.06856973037444888,,
original_hierarchy,C-8827,19,SCORED,7.880750500446117e-05,,
original_hierarchy,C-8827,20,SCORED,0.0808763330618145,,
original_hierarchy,C-8827,21,SCORED,0.0005894266686987861,,
original_hierarchy,C-8827,22,SCORED,0.16782849107457615,,
original_hierarchy,C-8827,23,SCORED,0.0185027723701408,,
original_hierarchy,C-8827,24,SCORED,0.030768630222474933,,
original_hierarchy,C-8827,25,SCORED,0.0007255378920185233,,
original_hierarchy,C-8827,26,SCORED,0.1596795034432291,,
original_hierarchy,C-8827,27,SCORED,0.003468032693588694,,
original_hierarchy,C-8827,28,SCORED,0.0005718204637058318,,
original_hierarchy,C-8827,29,SCORED,0.002627580596639859,,
original_hierarchy,C-8827,30,SCORED,0.0012882214365367757,,
original_hierarchy,C-8827,31,SCORED,0.007471647648178979,,
original_hierarchy,C-8827,32,SCORED,0.0058185116237198225,,
original_hierarchy,C-8827,33,SCORED,0.005312776743336254,,
original_hierarchy,C-8827,34,SCORED,0.005164821403509155,,
original_hierarchy,C-8827,35,SCORED,3.0364225892110094e-06,,
original_hierarchy,C-8827,36,SCORED,0.024388839965817852,,
original_hierarchy,C-8827,37,SCORED,0.003177642626817613,,
original_hierarchy,C-8827,38,SCORED,0.019557388543588843,,
original_hierarchy,C-8827,39,SCORED,0.002102077581519743,,
original_hierarchy,C-8827,40,SCORED,0.021647891220559302,,
original_hierarchy,C-8827,41,SCORED,0.001980346068634205,,
original_hierarchy,C-8827,42,SCORED,0.001319830344550063,,
original_hierarchy,C-8827,43,SCORED,0.002336889374124511,,
original_hierarchy,C-8827,44,SCORED,0.056213206984080284,,
original_hierarchy,C-8827,45,SCORED,0.0006105078547086994,,
original_hierarchy,C-8827,46,SCORED,0.001379715262798619,,
original_hierarchy,C-8827,47,SCORED,0.013626336048863548,,
original_hierarchy,C-8827,48,SCORED,0.0008634873415535134,,
original_hierarchy,C-8827,49,SCORED,0.01571396421903356,,
original_hierarchy,C-8827,50,SCORED,0.0005894658069156653,,
original_hierarchy,C-8827,51,SCORED,0.0011795883097207374,,
original_hierarchy,C-8827,52,SCORED,0.0006362643935938104,,
original_hierarchy,C-8827,53,SCORED,0.0023199883676109524,,
original_hierarchy,C-8827,54,SCORED,0.004144910334644744,,
original_hierarchy,C-8827,55,SCORED,0.015441066731862386,,
original_hierarchy,C-8827,56,SCORED,0.029200737379913175,,
original_hierarchy,C-8827,57,SCORED,0.0004381058167893491,,
original_hierarchy,C-8827,58,SCORED,0.044156783794099624,,
original_hierarchy,C-8827,59,SCORED,0.013479306941952506,,
original_hierarchy,C-8827,60,SCORED,0.00011502427145984855,,
original_hierarchy,C-8827,61,SCORED,0.0027261111589689524,,
original_hierarchy,C-8827,62,SCORED,0.010065383917412601,,
original_hierarchy,C-8827,63,SCORED,0.0007878295167054166,,
original_hierarchy,C-8827,64,SCORED,0.010100820174156595,,
original_hierarchy,C-8827,65,SCORED,0.0077795689163353415,,
original_hierarchy,C-8827,66,SCORED,0.001493526247820707,,
original_hierarchy,C-8827,67,SCORED,0.0030547003639833856,,
original_hierarchy,C-8827,68,SCORED,0.0031142890141658275,,
original_hierarchy,C-8827,69,SCORED,0.00025012201338683957,,
original_hierarchy,C-8827,70,SCORED,0.004300448136098117,,
original_hierarchy,C-8827,71,SCORED,9.843498991135916e-05,,
original_hierarchy,C-8827,72,SCORED,2.971013032589294e-05,,
original_hierarchy,C-8827,73,SCORED,0.006793455403670434,,
original_hierarchy,C-8827,74,SCORED,0.042022750055263736,,
original_hierarchy,C-8827,75,SCORED,0.00360570217784811,,
original_hierarchy,C-8827,76,SCORED,0.05192448808872521,,
original_hierarchy,C-8827,77,SCORED,0.019023427937966228,,
original_hierarchy,C-8827,78,SCORED,0.000340353419718613,,
original_hierarchy,C-8827,79,SCORED,0.0007729500787285598,,
original_hierarchy,C-8827,80,SCORED,0.00026147666068479687,,
original_hierarchy,C-8828,0,SCORED,0.0002895661608287208,,
original_hierarchy,C-8828,1,SCORED,0.0014307153152022922,,
original_hierarchy,C-8828,2,SCORED,0.0007350766460956452,,
original_hierarchy,C-8828,3,SCORED,0.004110736549900618,,
original_hierarchy,C-8828,4,SCORED,0.009968129315543642,,
original_hierarchy,C-8828,5,SCORED,0.0009167701953508561,,
original_hierarchy,C-8828,6,SCORED,0.0008291611922468106,,
original_hierarchy,C-8828,7,SCORED,0.007460809709630582,,
original_hierarchy,C-8828,8,SCORED,0.004059395556870779,,
original_hierarchy,C-8828,9,SCORED,0.011916739967174649,,
original_hierarchy,C-8828,10,SCORED,0.0031666334483809004,,
original_hierarchy,C-8828,11,SCORED,0.011893072994360536,,
original_hierarchy,C-8828,12,SCORED,0.003740121812733966,,
original_hierarchy,C-8828,13,SCORED,0.010820867165707376,,
original_hierarchy,C-8828,14,SCORED,0.012839936537365995,,
original_hierarchy,C-8828,15,SCORED,3.068299528495924e-05,,
original_hierarchy,C-8828,16,SCORED,0.000258541409689287,,
original_hierarchy,C-8828,17,SCORED,0.0027764883609218104,,
original_hierarchy,C-8828,18,SCORED,0.03788257288312594,,
original_hierarchy,C-8828,19,SCORED,0.001751169775675878,,
original_hierarchy,C-8828,20,SCORED,1.1333456412938024e-05,,
original_hierarchy,C-8828,21,SCORED,0.01153508397750367,,
original_hierarchy,C-8828,22,SCORED,0.01831044060592751,,
original_hierarchy,C-8828,23,SCORED,0.009954749361447062,,
original_hierarchy,C-8828,24,SCORED,0.004414047482811635,,
original_hierarchy,C-8828,25,SCORED,0.005172084683310728,,
original_hierarchy,C-8828,26,SCORED,0.004145918391849482,,
original_hierarchy,C-8828,27,SCORED,0.006514361329976199,,
original_hierarchy,C-8828,28,SCORED,0.009343904338510131,,
original_hierarchy,C-8828,29,SCORED,6.378560116251583e-05,,
original_hierarchy,C-8828,30,SCORED,0.006722958601576772,,
original_hierarchy,C-8828,31,SCORED,0.010029966731913,,
original_hierarchy,C-8828,32,SCORED,0.0012750791571975693,,
original_hierarchy,C-8828,33,SCORED,0.00490773208803715,,
original_hierarchy,C-8828,34,SCORED,0.0008094625985464923,,
original_hierarchy,C-8828,35,SCORED,8.01944739911906e-07,,
original_hierarchy,C-8828,36,SCORED,0.00844322006451706,,
original_hierarchy,C-8828,37,SCORED,0.001125825480482347,,
original_hierarchy,C-8828,38,SCORED,0.0015028579302206694,,
original_hierarchy,C-8828,39,SCORED,0.003211946251042496,,
original_hierarchy,C-8828,40,SCORED,0.01624979152312702,,
original_hierarchy,C-8828,41,SCORED,0.006536399026759455,,
original_hierarchy,C-8828,42,SCORED,0.0016728784484758754,,
original_hierarchy,C-8828,43,SCORED,0.000991239694380747,,
original_hierarchy,C-8828,44,SCORED,0.0011192764947679512,,
original_hierarchy,C-8828,45,SCORED,0.00327090386315888,,
original_hierarchy,C-8828,46,SCORED,0.00036164418166189163,,
original_hierarchy,C-8828,47,SCORED,0.005329253368807279,,
original_hierarchy,C-8828,48,SCORED,0.013118417580133261,,
original_hierarchy,C-8828,49,SCORED,0.0032936911945012533,,
original_hierarchy,C-8828,50,SCORED,0.002475444532605753,,
original_hierarchy,C-8828,51,SCORED,0.00047794532472336844,,
original_hierarchy,C-8828,52,SCORED,0.0028796941175836636,,
original_hierarchy,C-8828,53,SCORED,0.006899595005888451,,
original_hierarchy,C-8828,54,SCORED,0.0004062968967794133,,
original_hierarchy,C-8828,55,SCORED,0.013632700286295207,,
original_hierarchy,C-8828,56,SCORED,0.015659219113493085,,
original_hierarchy,C-8828,57,SCORED,0.0013288959220162204,,
original_hierarchy,C-8828,58,SCORED,0.007264691219652307,,
original_hierarchy,C-8828,59,SCORED,0.013594166188117027,,
original_hierarchy,C-8828,60,SCORED,3.15515404846322e-05,,
original_hierarchy,C-8828,61,SCORED,0.0005008905664484545,,
original_hierarchy,C-8828,62,SCORED,0.0010328059121021034,,
original_hierarchy,C-8828,63,SCORED,0.006924149625942261,,
original_hierarchy,C-8828,64,SCORED,0.0001282601305661055,,
original_hierarchy,C-8828,65,SCORED,0.00024725995838807517,,
original_hierarchy,C-8828,66,SCORED,0.003968962394684729,,
original_hierarchy,C-8828,67,SCORED,0.0038778134005061915,,
original_hierarchy,C-8828,68,SCORED,0.0043526982277278595,,
original_hierarchy,C-8828,69,SCORED,0.0014986730684081878,,
original_hierarchy,C-8828,70,SCORED,0.005742343294847317,,
original_hierarchy,C-8828,71,SCORED,0.0022177806289981027,,
original_hierarchy,C-8828,72,SCORED,0.014465312217127914,,
original_hierarchy,C-8828,73,SCORED,0.0021726285984446855,,
original_hierarchy,C-8828,74,SCORED,0.008610618205751312,,
original_hierarchy,C-8828,75,SCORED,0.0003899551628192381,,
original_hierarchy,C-8828,76,SCORED,6.751701227152669e-06,,
original_hierarchy,C-8828,77,SCORED,0.01597358975764286,,
original_hierarchy,C-8828,78,SCORED,0.00103497954196736,,
original_hierarchy,C-8828,79,SCORED,2.6861669767958528e-05,,
original_hierarchy,C-8828,80,SCORED,0.0032236644954699058,,
original_hierarchy,C-8829,0,SCORED,0.00497318948336805,,
original_hierarchy,C-8829,1,SCORED,0.00800974108576202,,
original_hierarchy,C-8829,2,SCORED,0.003790473666221268,,
original_hierarchy,C-8829,3,SCORED,8.572085442294696e-05,,
original_hierarchy,C-8829,4,SCORED,0.010859261225375436,,
original_hierarchy,C-8829,5,SCORED,0.004240870210704177,,
original_hierarchy,C-8829,6,SCORED,0.005900439582825899,,
original_hierarchy,C-8829,7,SCORED,2.320843466300398e-05,,
original_hierarchy,C-8829,8,SCORED,0.0019192506364354555,,
original_hierarchy,C-8829,9,SCORED,0.00016432958616421217,,
original_hierarchy,C-8829,10,SCORED,1.6708872728105647e-07,,
original_hierarchy,C-8829,11,SCORED,0.04780786691473832,,
original_hierarchy,C-8829,12,SCORED,0.00034666121169548043,,
original_hierarchy,C-8829,13,SCORED,0.06432284952240869,,
original_hierarchy,C-8829,14,SCORED,0.03769831434147934,,
original_hierarchy,C-8829,15,SCORED,0.016346088106636847,,
original_hierarchy,C-8829,16,SCORED,0.001505698532921821,,
